id;Type;mcsta;mcstashifted;other;othershifted
zenotravel.4-2-2.goal;mdp;19.158452033996582;19.158452033996582;6.912035942077637;6.912035942077637
zeroconf.1000-8-false.correct_max;mdp;13.170981407165527;13.170981407165527;13.714107513427734;13.714107513427734
zeroconf.1000-8-false.correct_min;mdp;14.974791526794434;14.974791526794434;1.0402235984802246;1.0402235984802246
bitcoin-attack.20-6.P_MWinMax;ma;0.5923480987548828;1;0.057570457458496094;1
cabinets.3-2-true.Unavailability;ma;63.01635217666626;63.01635217666626;5.286377906799316;5.286377906799316
cabinets.3-2-true.Unreliability;ma;29.053817987442017;29.053817987442017;27.990083694458008;27.990083694458008
dpm.4-8-5.PmaxQueuesFullBound;ma;7.495607137680054;7.495607137680054;9.050022602081299;9.050022602081299
dpm.6-6-5.PminQueue1Full;ma;23.118725538253784;23.118725538253784;57.4958279132843;57.4958279132843
ftpp.2-2-true.Unavailability;ma;4000;4000;24.60858726501465;24.60858726501465
ftwc.8-5.TimeMax;ma;81.95500469207764;81.95500469207764;24.371739625930786;24.371739625930786
ftwc.8-5.TimeMin;ma;78.38766884803772;78.38766884803772;23.343345642089844;23.343345642089844
hecs.false-1-1.Unreliability;ma;1.6254639625549316;1.6254639625549316;0.06672501564025879;1
hecs.false-2-2.Unreliability;ma;144.26849842071533;144.26849842071533;0.0992898941040039;1
hecs.false-3-2.Unreliability;ma;4000;4000;0.36127734184265137;1
readers-writers.40.exp_time_many_requests;ma;12.776201963424683;12.776201963424683;20.044816970825195;20.044816970825195
readers-writers.40.prtb_many_requests;ma;4000;4000;450.68515038490295;450.68515038490295
sms.3-true.Unreliability;ma;0.7824337482452393;1;0.07167291641235352;1
stream.1000.exp_buffertime;ma;154.1444354057312;154.1444354057312;9.49097204208374;9.49097204208374
stream.1000.pr_underrun;ma;1.4879138469696045;1.4879138469696045;2.7005667686462402;2.7005667686462402
stream.1000.pr_underrun_tb;ma;13.938234329223633;13.938234329223633;5.063380718231201;5.063380718231201
vgs.5-10000.MaxPrReachFailedTB;ma;4000;4000;0.16809439659118652;1
vgs.5-10000.MinExpTimeFailed;ma;4000;4000;0.1654069423675537;1
firewire-pta.30-5000.deadline;pta;468.80231523513794;468.80231523513794;4000;4000
firewire-pta.30-5000.eventually;pta;16.953611850738525;16.953611850738525;56.823638677597046;56.823638677597046
wlan-large.2.E_or;pta;20.518868923187256;20.518868923187256;47.524653673172;47.524653673172
wlan-large.2.P_max;pta;4.868288040161133;4.868288040161133;9.255388259887695;9.255388259887695
zeroconf-pta.200.deadline;pta;0.6174242496490479;1;4000;4000
zeroconf-pta.200.incorrect;pta;0.5756180286407471;1;0.3766460418701172;1
