id;Type;Storm;Stormshifted;other;othershifted
cabinets.3-2-true.Unreliability;ma;37.9644033908844;37.9644033908844;37.73813796043396;37.73813796043396
dpm.4-8-5.PmaxQueuesFullBound;ma;46.0592987537384;46.0592987537384;45.90375065803528;45.90375065803528
dpm.6-6-5.PminQueue1Full;ma;57.92597198486328;57.92597198486328;57.383718967437744;57.383718967437744
ftpp.2-2-true.Unavailability;ma;4000;4000;4000;4000
ftwc.8-5.TimeMax;ma;16000;16000;4000;4000
ftwc.8-5.TimeMin;ma;16000;16000;4000;4000
hecs.false-1-1.Unreliability;ma;0.06799006462097168;1;0.06630277633666992;1
hecs.false-2-2.Unreliability;ma;0.10082387924194336;1;0.0995478630065918;1
hecs.false-3-2.Unreliability;ma;0.3427000045776367;1;0.3431873321533203;1
readers-writers.40.exp_time_many_requests;ma;27.95629072189331;27.95629072189331;28.31005334854126;28.31005334854126
readers-writers.40.prtb_many_requests;ma;540.6997294425964;540.6997294425964;463.17513632774353;463.17513632774353
sms.3-true.Unreliability;ma;0.07076811790466309;1;0.07272958755493164;1
sms.3-true.Unavailability;ma;13.504166603088379;13.504166603088379;14.75306510925293;14.75306510925293
stream.1000.exp_buffertime;ma;11.017869472503662;11.017869472503662;11.066964626312256;11.066964626312256
stream.1000.pr_underrun;ma;2.6688802242279053;2.6688802242279053;2.6911981105804443;2.6911981105804443
stream.1000.pr_underrun_tb;ma;7.901549577713013;7.901549577713013;7.895191431045532;7.895191431045532
vgs.5-10000.MaxPrReachFailedTB;ma;0.16974854469299316;1;0.16817975044250488;1
vgs.5-10000.MinExpTimeFailed;ma;0.1651628017425537;1;0.1687946319580078;1
firewire-pta.30-5000.eventually;pta;57.72273588180542;57.72273588180542;57.18780016899109;57.18780016899109
wlan-large.2.E_or;pta;46.22454047203064;46.22454047203064;46.4829204082489;46.4829204082489
wlan-large.2.P_max;pta;9.176542520523071;9.176542520523071;9.297359704971313;9.297359704971313
zeroconf-pta.200.incorrect;pta;0.3787095546722412;1;0.3787529468536377;1
