id;Type;Storm;Stormshifted;other;othershifted
elevators.b-11-9.goal;mdp;8.91723370552063;8.91723370552063;8.622283220291138;8.622283220291138
exploding-blocksworld.10.goal;mdp;4000;4000;4000;4000
firewire.false-36-800.deadline;mdp;27.43579864501953;27.43579864501953;33.82659387588501;33.82659387588501
pacman.100.crash;mdp;72.00539875030518;72.00539875030518;295.1395661830902;295.1395661830902
pacman.60.crash;mdp;31.746829986572266;31.746829986572266;132.88539385795593;132.88539385795593
pnueli-zuck.5.live;mdp;0.9615771770477295;1;3.161301851272583;3.161301851272583
pnueli-zuck.10.live;mdp;2.2538836002349854;2.2538836002349854;4000;4000
rabin.10.live;mdp;1.8831770420074463;1.8831770420074463;4000;4000
rectangle-tireworld.11.goal;mdp;22.943785429000854;22.943785429000854;7.563396215438843;7.563396215438843
resource-gathering.1300-100-100.expgold;mdp;47.466766595840454;47.466766595840454;65.17207717895508;65.17207717895508
resource-gathering.1300-100-100.expsteps;mdp;4000;4000;159.04154920578003;159.04154920578003
resource-gathering.1300-100-100.prgoldgem;mdp;50.82344913482666;50.82344913482666;91.3632869720459;91.3632869720459
tireworld.45.goal;mdp;4000;4000;551.6223564147949;551.6223564147949
triangle-tireworld.441.goal;mdp;4000;4000;4000;4000
wlan.4-0.sent;mdp;2.22442889213562;2.22442889213562;3.3944742679595947;3.3944742679595947
wlan.4-0.cost_min;mdp;5.9681556224823;5.9681556224823;4.140555143356323;4.140555143356323
wlan.5-0.sent;mdp;3.366090774536133;3.366090774536133;12.852572679519653;12.852572679519653
wlan.5-0.cost_min;mdp;12.610655546188354;12.610655546188354;15.631234884262085;15.631234884262085
wlan.6-0.sent;mdp;5.840109348297119;5.840109348297119;50.94161510467529;50.94161510467529
wlan.6-0.cost_min;mdp;40.66728639602661;40.66728639602661;61.870182275772095;61.870182275772095
zenotravel.4-2-2.goal;mdp;6.977262020111084;6.977262020111084;11.371845722198486;11.371845722198486
zeroconf.1000-8-false.correct_max;mdp;4000;4000;212.87614274024963;212.87614274024963
zeroconf.1000-8-false.correct_min;mdp;31.598219633102417;31.598219633102417;18.091585874557495;18.091585874557495
cabinets.3-2-true.Unavailability;ma;8000;8000;4000;4000
dpm.6-6-5.PminQueue1Full;ma;4000;4000;28.12315845489502;28.12315845489502
ftpp.2-2-true.Unavailability;ma;4000;4000;4000;4000
ftwc.8-5.TimeMax;ma;4000;4000;4000;4000
ftwc.8-5.TimeMin;ma;4000;4000;4000;4000
readers-writers.40.exp_time_many_requests;ma;4000;4000;45.77377796173096;45.77377796173096
sms.3-true.Unavailability;ma;13.434968948364258;13.434968948364258;14.712675333023071;14.712675333023071
stream.1000.exp_buffertime;ma;9.737785339355469;9.737785339355469;9.679322957992554;9.679322957992554
stream.1000.pr_underrun;ma;2.676541566848755;2.676541566848755;1.5008697509765625;1.5008697509765625
vgs.5-10000.MinExpTimeFailed;ma;0.17017889022827148;1;0.16849946975708008;1
firewire-pta.30-5000.eventually;pta;57.142983198165894;57.142983198165894;18.24471354484558;18.24471354484558
wlan-large.2.E_or;pta;45.649383306503296;45.649383306503296;20.58755660057068;20.58755660057068
wlan-large.2.P_max;pta;9.272659063339233;9.272659063339233;9.320540189743042;9.320540189743042
zeroconf-pta.200.incorrect;pta;0.3793656826019287;1;0.383988618850708;1
