id;Type;Storm-static;Storm-staticshifted;other;othershifted
rectangle-tireworld.11.goal;mdp;22.880977153778076;22.880977153778076;7.563396215438843;7.563396215438843
resource-gathering.1300-100-100.expgold;mdp;65.17207717895508;65.17207717895508;4000;4000
resource-gathering.1300-100-100.expsteps;mdp;4000;4000;159.04154920578003;159.04154920578003
resource-gathering.1300-100-100.prgoldgem;mdp;91.3632869720459;91.3632869720459;4000;4000
tireworld.45.goal;mdp;4000;4000;551.6223564147949;551.6223564147949
triangle-tireworld.441.goal;mdp;4000;4000;4000;4000
wlan.4-0.sent;mdp;3.3944742679595947;3.3944742679595947;4.457219123840332;4.457219123840332
wlan.4-0.cost_min;mdp;4.140555143356323;4.140555143356323;14.709834575653076;14.709834575653076
wlan.5-0.sent;mdp;12.852572679519653;12.852572679519653;25.009660720825195;25.009660720825195
wlan.5-0.cost_min;mdp;15.631234884262085;15.631234884262085;104.52406144142151;104.52406144142151
wlan.6-0.sent;mdp;50.94161510467529;50.94161510467529;173.48348712921143;173.48348712921143
wlan.6-0.cost_min;mdp;61.870182275772095;61.870182275772095;787.9914536476135;787.9914536476135
zenotravel.4-2-2.goal;mdp;24.51815176010132;24.51815176010132;11.371845722198486;11.371845722198486
zeroconf.1000-8-false.correct_max;mdp;4000;4000;212.87614274024963;212.87614274024963
zeroconf.1000-8-false.correct_min;mdp;31.024540185928345;31.024540185928345;18.091585874557495;18.091585874557495
cabinets.3-2-true.Unavailability;ma;8000;8000;4000;4000
dpm.6-6-5.PminQueue1Full;ma;4000;4000;28.12315845489502;28.12315845489502
ftpp.2-2-true.Unavailability;ma;4000;4000;4000;4000
ftwc.8-5.TimeMax;ma;4000;4000;4000;4000
ftwc.8-5.TimeMin;ma;4000;4000;4000;4000
readers-writers.40.exp_time_many_requests;ma;4000;4000;45.77377796173096;45.77377796173096
sms.3-true.Unavailability;ma;14.712675333023071;14.712675333023071;4000;4000
stream.1000.exp_buffertime;ma;9.679322957992554;9.679322957992554;170.64026975631714;170.64026975631714
stream.1000.pr_underrun;ma;2.6739039421081543;2.6739039421081543;1.5008697509765625;1.5008697509765625
vgs.5-10000.MinExpTimeFailed;ma;0.16849946975708008;1;4000;4000
firewire-pta.30-5000.eventually;pta;56.54443359375;56.54443359375;18.24471354484558;18.24471354484558
wlan-large.2.E_or;pta;45.793503522872925;45.793503522872925;20.58755660057068;20.58755660057068
wlan-large.2.P_max;pta;9.320540189743042;9.320540189743042;59.76944828033447;59.76944828033447
zeroconf-pta.200.incorrect;pta;0.383988618850708;1;0.5834999084472656;1
